user_id,item_id,timestamp,state_label,comma_separated_list_of_features
4,3,127,1.0,1.0
4,4,120,1.0,1.0
4,5,121,1.0,1.0
4,6,122,1.0,1.0
4,7,123,1.0,1.0
5,0,125,1.0,1.0
5,1,126,1.0,1.0
5,2,127,1.0,1.0
5,3,120,1.0,1.0
5,4,121,1.0,1.0
5,5,122,1.0,1.0
5,6,123,1.0,1.0
5,7,124,1.0,1.0
6,0,126,1.0,1.0
6,1,127,1.0,1.0
6,2,120,1.0,1.0
6,3,121,1.0,1.0
6,4,122,1.0,1.0
6,5,123,1.0,1.0
6,6,124,1.0,1.0
6,7,125,1.0,1.0
7,0,127,1.0,1.0
7,1,120,1.0,1.0
7,2,121,1.0,1.0
7,3,122,1.0,1.0
7,4,123,1.0,1.0
7,5,124,1.0,1.0
7,6,125,1.0,1.0
7,7,126,1.0,1.0
0,0,128,1.0,1.0
0,1,129,1.0,1.0
0,2,130,1.0,1.0
0,3,131,1.0,1.0
0,4,132,1.0,1.0
0,5,133,1.0,1.0
0,6,134,1.0,1.0
0,7,135,1.0,1.0
1,0,129,1.0,1.0
1,1,130,1.0,1.0
1,2,131,1.0,1.0
1,3,132,1.0,1.0
1,4,133,1.0,1.0
1,5,134,1.0,1.0
1,6,135,1.0,1.0
1,7,128,1.0,1.0
2,0,130,1.0,1.0
2,1,131,1.0,1.0
2,2,132,1.0,1.0
2,3,133,1.0,1.0
2,4,134,1.0,1.0
2,5,135,1.0,1.0
2,6,128,1.0,1.0
2,7,129,1.0,1.0
3,0,131,1.0,1.0
3,1,132,1.0,1.0
3,2,133,1.0,1.0
3,3,134,1.0,1.0
3,4,135,1.0,1.0
3,5,128,1.0,1.0
3,6,129,1.0,1.0
3,7,130,1.0,1.0
4,0,132,1.0,1.0
4,1,133,1.0,1.0
4,2,134,1.0,1.0
4,3,135,1.0,1.0
4,4,128,1.0,1.0
4,5,129,1.0,1.0
4,6,130,1.0,1.0
4,7,131,1.0,1.0
5,0,133,1.0,1.0
5,1,134,1.0,1.0
5,2,135,1.0,1.0
5,3,128,1.0,1.0
5,4,129,1.0,1.0
5,5,130,1.0,1.0
5,6,131,1.0,1.0
5,7,132,1.0,1.0
6,0,134,1.0,1.0
6,1,135,1.0,1.0
6,2,128,1.0,1.0
6,3,129,1.0,1.0
6,4,130,1.0,1.0
6,5,131,1.0,1.0
6,6,132,1.0,1.0
6,7,133,1.0,1.0
7,0,135,1.0,1.0
7,1,128,1.0,1.0
7,2,129,1.0,1.0
7,3,130,1.0,1.0
7,4,131,1.0,1.0
7,5,132,1.0,1.0
7,6,133,1.0,1.0
7,7,134,1.0,1.0
0,0,136,1.0,1.0
0,1,137,1.0,1.0
0,2,138,1.0,1.0
0,3,139,1.0,1.0
0,4,140,1.0,1.0
0,5,141,1.0,1.0
0,6,142,1.0,1.0
0,7,143,1.0,1.0
1,0,137,1.0,1.0
1,1,138,1.0,1.0
1,2,139,1.0,1.0
1,3,140,1.0,1.0
1,4,141,1.0,1.0
1,5,142,1.0,1.0
1,6,143,1.0,1.0
1,7,136,1.0,1.0
2,0,138,1.0,1.0
2,1,139,1.0,1.0
2,2,140,1.0,1.0
2,3,141,1.0,1.0
2,4,142,1.0,1.0
2,5,143,1.0,1.0
2,6,136,1.0,1.0
2,7,137,1.0,1.0
3,0,139,1.0,1.0
3,1,140,1.0,1.0
3,2,141,1.0,1.0
3,3,142,1.0,1.0
3,4,143,1.0,1.0
3,5,136,1.0,1.0
3,6,137,1.0,1.0
3,7,138,1.0,1.0
4,0,140,1.0,1.0
4,1,141,1.0,1.0
4,2,142,1.0,1.0
4,3,143,1.0,1.0
4,4,136,1.0,1.0
4,5,137,1.0,1.0
4,6,138,1.0,1.0
4,7,139,1.0,1.0
5,0,141,1.0,1.0
5,1,142,1.0,1.0
5,2,143,1.0,1.0
5,3,136,1.0,1.0
5,4,137,1.0,1.0
5,5,138,1.0,1.0
5,6,139,1.0,1.0
5,7,140,1.0,1.0
6,0,142,1.0,1.0
6,1,143,1.0,1.0
6,2,136,1.0,1.0
6,3,137,1.0,1.0
6,4,138,1.0,1.0
6,5,139,1.0,1.0
6,6,140,1.0,1.0
6,7,141,1.0,1.0
7,0,143,1.0,1.0
7,1,136,1.0,1.0
7,2,137,1.0,1.0
7,3,138,1.0,1.0
7,4,139,1.0,1.0
7,5,140,1.0,1.0
7,6,141,1.0,1.0
7,7,142,1.0,1.0
0,0,144,1.0,1.0
0,1,145,1.0,1.0
0,2,146,1.0,1.0
0,3,147,1.0,1.0
0,4,148,1.0,1.0
0,5,149,1.0,1.0
0,6,150,1.0,1.0
0,7,151,1.0,1.0
1,0,145,1.0,1.0
1,1,146,1.0,1.0
1,2,147,1.0,1.0
1,3,148,1.0,1.0
1,4,149,1.0,1.0
1,5,150,1.0,1.0
1,6,151,1.0,1.0
1,7,144,1.0,1.0
2,0,146,1.0,1.0
2,1,147,1.0,1.0
2,2,148,1.0,1.0
2,3,149,1.0,1.0
2,4,150,1.0,1.0
2,5,151,1.0,1.0
2,6,144,1.0,1.0
2,7,145,1.0,1.0
3,0,147,1.0,1.0
3,1,148,1.0,1.0
3,2,149,1.0,1.0
3,3,150,1.0,1.0
3,4,151,1.0,1.0
3,5,144,1.0,1.0
3,6,145,1.0,1.0
3,7,146,1.0,1.0
4,0,148,1.0,1.0
4,1,149,1.0,1.0
4,2,150,1.0,1.0
4,3,151,1.0,1.0
4,4,144,1.0,1.0
4,5,145,1.0,1.0
4,6,146,1.0,1.0
4,7,147,1.0,1.0
5,0,149,1.0,1.0
5,1,150,1.0,1.0
5,2,151,1.0,1.0
5,3,144,1.0,1.0
5,4,145,1.0,1.0
5,5,146,1.0,1.0
5,6,147,1.0,1.0
5,7,148,1.0,1.0
6,0,150,1.0,1.0
6,1,151,1.0,1.0
6,2,144,1.0,1.0
6,3,145,1.0,1.0
6,4,146,1.0,1.0
6,5,147,1.0,1.0
6,6,148,1.0,1.0
6,7,149,1.0,1.0
7,0,151,1.0,1.0
7,1,144,1.0,1.0
7,2,145,1.0,1.0
7,3,146,1.0,1.0
7,4,147,1.0,1.0
7,5,148,1.0,1.0
7,6,149,1.0,1.0
7,7,150,1.0,1.0
0,0,152,1.0,1.0
0,1,153,1.0,1.0
0,2,154,1.0,1.0
0,3,155,1.0,1.0
0,4,156,1.0,1.0
0,5,157,1.0,1.0
0,6,158,1.0,1.0
0,7,159,1.0,1.0
1,0,153,1.0,1.0
1,1,154,1.0,1.0
1,2,155,1.0,1.0
1,3,156,1.0,1.0
1,4,157,1.0,1.0
1,5,158,1.0,1.0
1,6,159,1.0,1.0
1,7,152,1.0,1.0
2,0,154,1.0,1.0
2,1,155,1.0,1.0
2,2,156,1.0,1.0
2,3,157,1.0,1.0
2,4,158,1.0,1.0
2,5,159,1.0,1.0
2,6,152,1.0,1.0
2,7,153,1.0,1.0
3,0,155,1.0,1.0
3,1,156,1.0,1.0
3,2,157,1.0,1.0
3,3,158,1.0,1.0
3,4,159,1.0,1.0
3,5,152,1.0,1.0
3,6,153,1.0,1.0
3,7,154,1.0,1.0
4,0,156,1.0,1.0
4,1,157,1.0,1.0
4,2,158,1.0,1.0
4,3,159,1.0,1.0
4,4,152,1.0,1.0
4,5,153,1.0,1.0
4,6,154,1.0,1.0
4,7,155,1.0,1.0
5,0,157,1.0,1.0
5,1,158,1.0,1.0
5,2,159,1.0,1.0
5,3,152,1.0,1.0
5,4,153,1.0,1.0
5,5,154,1.0,1.0
5,6,155,1.0,1.0
5,7,156,1.0,1.0
6,0,158,1.0,1.0
6,1,159,1.0,1.0
6,2,152,1.0,1.0
6,3,153,1.0,1.0
6,4,154,1.0,1.0
6,5,155,1.0,1.0
6,6,156,1.0,1.0
6,7,157,1.0,1.0
7,0,159,1.0,1.0
7,1,152,1.0,1.0
7,2,153,1.0,1.0
7,3,154,1.0,1.0
7,4,155,1.0,1.0
7,5,156,1.0,1.0
7,6,157,1.0,1.0
7,7,158,1.0,1.0
0,0,160,1.0,1.0
0,1,161,1.0,1.0
0,2,162,1.0,1.0
0,3,163,1.0,1.0
0,4,164,1.0,1.0
0,5,165,1.0,1.0
0,6,166,1.0,1.0
0,7,167,1.0,1.0
1,0,161,1.0,1.0
1,1,162,1.0,1.0
1,2,163,1.0,1.0
1,3,164,1.0,1.0
1,4,165,1.0,1.0
1,5,166,1.0,1.0
1,6,167,1.0,1.0
1,7,160,1.0,1.0
2,0,162,1.0,1.0
2,1,163,1.0,1.0
2,2,164,1.0,1.0
2,3,165,1.0,1.0
2,4,166,1.0,1.0
2,5,167,1.0,1.0
2,6,160,1.0,1.0
2,7,161,1.0,1.0
3,0,163,1.0,1.0
3,1,164,1.0,1.0
3,2,165,1.0,1.0
3,3,166,1.0,1.0
3,4,167,1.0,1.0
3,5,160,1.0,1.0
3,6,161,1.0,1.0
3,7,162,1.0,1.0
4,0,164,1.0,1.0
4,1,165,1.0,1.0
4,2,166,1.0,1.0
4,3,167,1.0,1.0
4,4,160,1.0,1.0
4,5,161,1.0,1.0
4,6,162,1.0,1.0
4,7,163,1.0,1.0
5,0,165,1.0,1.0
5,1,166,1.0,1.0
5,2,167,1.0,1.0
5,3,160,1.0,1.0
5,4,161,1.0,1.0
5,5,162,1.0,1.0
5,6,163,1.0,1.0
5,7,164,1.0,1.0
6,0,166,1.0,1.0
6,1,167,1.0,1.0
6,2,160,1.0,1.0
6,3,161,1.0,1.0
6,4,162,1.0,1.0
6,5,163,1.0,1.0
6,6,164,1.0,1.0
6,7,165,1.0,1.0
7,0,167,1.0,1.0
7,1,160,1.0,1.0
7,2,161,1.0,1.0
7,3,162,1.0,1.0
7,4,163,1.0,1.0
7,5,164,1.0,1.0
7,6,165,1.0,1.0
7,7,166,1.0,1.0
0,0,168,1.0,1.0
0,1,169,1.0,1.0
0,2,170,1.0,1.0
0,3,171,1.0,1.0
0,4,172,1.0,1.0
0,5,173,1.0,1.0
0,6,174,1.0,1.0
0,7,175,1.0,1.0
1,0,169,1.0,1.0
1,1,170,1.0,1.0
1,2,171,1.0,1.0
1,3,172,1.0,1.0
1,4,173,1.0,1.0
1,5,174,1.0,1.0
1,6,175,1.0,1.0
1,7,168,1.0,1.0
2,0,170,1.0,1.0
2,1,171,1.0,1.0
2,2,172,1.0,1.0
2,3,173,1.0,1.0
2,4,174,1.0,1.0
2,5,175,1.0,1.0
2,6,168,1.0,1.0
2,7,169,1.0,1.0
3,0,171,1.0,1.0
3,1,172,1.0,1.0
3,2,173,1.0,1.0
3,3,174,1.0,1.0
3,4,175,1.0,1.0
3,5,168,1.0,1.0
3,6,169,1.0,1.0
3,7,170,1.0,1.0
4,0,172,1.0,1.0
4,1,173,1.0,1.0
4,2,174,1.0,1.0
4,3,175,1.0,1.0
4,4,168,1.0,1.0
4,5,169,1.0,1.0
4,6,170,1.0,1.0
4,7,171,1.0,1.0
5,0,173,1.0,1.0
5,1,174,1.0,1.0
5,2,175,1.0,1.0
5,3,168,1.0,1.0
5,4,169,1.0,1.0
5,5,170,1.0,1.0
5,6,171,1.0,1.0
5,7,172,1.0,1.0
6,0,174,1.0,1.0
6,1,175,1.0,1.0
6,2,168,1.0,1.0
6,3,169,1.0,1.0
6,4,170,1.0,1.0
6,5,171,1.0,1.0
6,6,172,1.0,1.0
6,7,173,1.0,1.0
7,0,175,1.0,1.0
7,1,168,1.0,1.0
7,2,169,1.0,1.0
7,3,170,1.0,1.0
7,4,171,1.0,1.0
7,5,172,1.0,1.0
7,6,173,1.0,1.0
7,7,174,1.0,1.0
0,0,176,1.0,1.0
0,1,177,1.0,1.0
0,2,178,1.0,1.0
0,3,179,1.0,1.0
0,4,180,1.0,1.0
0,5,181,1.0,1.0
0,6,182,1.0,1.0
0,7,183,1.0,1.0
1,0,177,1.0,1.0
1,1,178,1.0,1.0
1,2,179,1.0,1.0
1,3,180,1.0,1.0
1,4,181,1.0,1.0
1,5,182,1.0,1.0
1,6,183,1.0,1.0
1,7,176,1.0,1.0
2,0,178,1.0,1.0
2,1,179,1.0,1.0
2,2,180,1.0,1.0
2,3,181,1.0,1.0
2,4,182,1.0,1.0
2,5,183,1.0,1.0
2,6,176,1.0,1.0
2,7,177,1.0,1.0
3,0,179,1.0,1.0
3,1,180,1.0,1.0
3,2,181,1.0,1.0
3,3,182,1.0,1.0
3,4,183,1.0,1.0
3,5,176,1.0,1.0
3,6,177,1.0,1.0
3,7,178,1.0,1.0
4,0,180,1.0,1.0
4,1,181,1.0,1.0
4,2,182,1.0,1.0
4,3,183,1.0,1.0
4,4,176,1.0,1.0
4,5,177,1.0,1.0
4,6,178,1.0,1.0
4,7,179,1.0,1.0
5,0,181,1.0,1.0
5,1,182,1.0,1.0
5,2,183,1.0,1.0
5,3,176,1.0,1.0
5,4,177,1.0,1.0
5,5,178,1.0,1.0
5,6,179,1.0,1.0
5,7,180,1.0,1.0
6,0,182,1.0,1.0
6,1,183,1.0,1.0
6,2,176,1.0,1.0
6,3,177,1.0,1.0
6,4,178,1.0,1.0
6,5,179,1.0,1.0
6,6,180,1.0,1.0
6,7,181,1.0,1.0
7,0,183,1.0,1.0
7,1,176,1.0,1.0
7,2,177,1.0,1.0
7,3,178,1.0,1.0
7,4,179,1.0,1.0
7,5,180,1.0,1.0
7,6,181,1.0,1.0
7,7,182,1.0,1.0
0,0,184,1.0,1.0
0,1,185,1.0,1.0
0,2,186,1.0,1.0
0,3,187,1.0,1.0
0,4,188,1.0,1.0
0,5,189,1.0,1.0
0,6,190,1.0,1.0
0,7,191,1.0,1.0
1,0,185,1.0,1.0
1,1,186,1.0,1.0
1,2,187,1.0,1.0
1,3,188,1.0,1.0
1,4,189,1.0,1.0
1,5,190,1.0,1.0
1,6,191,1.0,1.0
1,7,184,1.0,1.0
2,0,186,1.0,1.0
2,1,187,1.0,1.0
2,2,188,1.0,1.0
2,3,189,1.0,1.0
2,4,190,1.0,1.0
2,5,191,1.0,1.0
2,6,184,1.0,1.0
2,7,185,1.0,1.0
3,0,187,1.0,1.0
3,1,188,1.0,1.0
3,2,189,1.0,1.0
3,3,190,1.0,1.0
3,4,191,1.0,1.0
3,5,184,1.0,1.0
3,6,185,1.0,1.0
3,7,186,1.0,1.0
4,0,188,1.0,1.0
4,1,189,1.0,1.0
4,2,190,1.0,1.0
4,3,191,1.0,1.0
4,4,184,1.0,1.0
4,5,185,1.0,1.0
4,6,186,1.0,1.0
4,7,187,1.0,1.0
5,0,189,1.0,1.0
5,1,190,1.0,1.0
5,2,191,1.0,1.0
5,3,184,1.0,1.0
5,4,185,1.0,1.0
5,5,186,1.0,1.0
5,6,187,1.0,1.0
5,7,188,1.0,1.0
6,0,190,1.0,1.0
6,1,191,1.0,1.0
6,2,184,1.0,1.0
6,3,185,1.0,1.0
6,4,186,1.0,1.0
6,5,187,1.0,1.0
6,6,188,1.0,1.0
6,7,189,1.0,1.0
7,0,191,1.0,1.0
7,1,184,1.0,1.0
7,2,185,1.0,1.0
7,3,186,1.0,1.0
7,4,187,1.0,1.0
7,5,188,1.0,1.0
7,6,189,1.0,1.0
7,7,190,1.0,1.0
0,0,192,1.0,1.0
0,1,193,1.0,1.0
0,2,194,1.0,1.0
0,3,195,1.0,1.0
0,4,196,1.0,1.0
0,5,197,1.0,1.0
0,6,198,1.0,1.0
0,7,199,1.0,1.0
1,0,193,1.0,1.0
1,1,194,1.0,1.0
1,2,195,1.0,1.0
1,3,196,1.0,1.0
1,4,197,1.0,1.0
1,5,198,1.0,1.0
1,6,199,1.0,1.0
1,7,192,1.0,1.0
2,0,194,1.0,1.0
2,1,195,1.0,1.0
2,2,196,1.0,1.0
2,3,197,1.0,1.0
2,4,198,1.0,1.0
2,5,199,1.0,1.0
2,6,192,1.0,1.0
2,7,193,1.0,1.0
3,0,195,1.0,1.0
3,1,196,1.0,1.0
3,2,197,1.0,1.0
3,3,198,1.0,1.0
3,4,199,1.0,1.0
3,5,192,1.0,1.0
3,6,193,1.0,1.0
3,7,194,1.0,1.0
4,0,196,1.0,1.0
4,1,197,1.0,1.0
4,2,198,1.0,1.0
4,3,199,1.0,1.0
4,4,192,1.0,1.0
4,5,193,1.0,1.0
4,6,194,1.0,1.0
4,7,195,1.0,1.0
5,0,197,1.0,1.0
5,1,198,1.0,1.0
5,2,199,1.0,1.0
5,3,192,1.0,1.0
5,4,193,1.0,1.0
5,5,194,1.0,1.0
5,6,195,1.0,1.0
5,7,196,1.0,1.0
6,0,198,1.0,1.0
6,1,199,1.0,1.0
6,2,192,1.0,1.0
6,3,193,1.0,1.0
6,4,194,1.0,1.0
6,5,195,1.0,1.0
6,6,196,1.0,1.0
6,7,197,1.0,1.0
7,0,199,1.0,1.0
7,1,192,1.0,1.0
7,2,193,1.0,1.0
7,3,194,1.0,1.0
7,4,195,1.0,1.0
7,5,196,1.0,1.0
7,6,197,1.0,1.0
7,7,198,1.0,1.0
0,0,200,1.0,1.0
0,1,201,1.0,1.0
0,2,202,1.0,1.0
0,3,203,1.0,1.0
0,4,204,1.0,1.0
0,5,205,1.0,1.0
0,6,206,1.0,1.0
0,7,207,1.0,1.0
1,0,201,1.0,1.0
1,1,202,1.0,1.0
1,2,203,1.0,1.0
1,3,204,1.0,1.0
1,4,205,1.0,1.0
1,5,206,1.0,1.0
1,6,207,1.0,1.0
1,7,200,1.0,1.0
2,0,202,1.0,1.0
2,1,203,1.0,1.0
2,2,204,1.0,1.0
2,3,205,1.0,1.0
2,4,206,1.0,1.0
2,5,207,1.0,1.0
2,6,200,1.0,1.0
2,7,201,1.0,1.0
3,0,203,1.0,1.0
3,1,204,1.0,1.0
3,2,205,1.0,1.0
3,3,206,1.0,1.0
3,4,207,1.0,1.0
3,5,200,1.0,1.0
3,6,201,1.0,1.0
3,7,202,1.0,1.0
4,0,204,1.0,1.0
4,1,205,1.0,1.0
4,2,206,1.0,1.0
4,3,207,1.0,1.0
4,4,200,1.0,1.0
4,5,201,1.0,1.0
4,6,202,1.0,1.0
4,7,203,1.0,1.0
5,0,205,1.0,1.0
5,1,206,1.0,1.0
5,2,207,1.0,1.0
5,3,200,1.0,1.0
5,4,201,1.0,1.0
5,5,202,1.0,1.0
5,6,203,1.0,1.0
5,7,204,1.0,1.0
6,0,206,1.0,1.0
6,1,207,1.0,1.0
6,2,200,1.0,1.0
6,3,201,1.0,1.0
6,4,202,1.0,1.0
6,5,203,1.0,1.0
6,6,204,1.0,1.0
6,7,205,1.0,1.0
7,0,207,1.0,1.0
7,1,200,1.0,1.0
7,2,201,1.0,1.0
7,3,202,1.0,1.0
7,4,203,1.0,1.0
7,5,204,1.0,1.0
7,6,205,1.0,1.0
7,7,206,1.0,1.0
0,0,208,1.0,1.0
0,1,209,1.0,1.0
0,2,210,1.0,1.0
0,3,211,1.0,1.0
0,4,212,1.0,1.0
0,5,213,1.0,1.0
0,6,214,1.0,1.0
0,7,215,1.0,1.0
1,0,209,1.0,1.0
1,1,210,1.0,1.0
1,2,211,1.0,1.0
1,3,212,1.0,1.0
1,4,213,1.0,1.0
1,5,214,1.0,1.0
1,6,215,1.0,1.0
1,7,208,1.0,1.0
2,0,210,1.0,1.0
2,1,211,1.0,1.0
2,2,212,1.0,1.0
2,3,213,1.0,1.0
2,4,214,1.0,1.0
2,5,215,1.0,1.0
2,6,208,1.0,1.0
2,7,209,1.0,1.0
3,0,211,1.0,1.0
3,1,212,1.0,1.0
3,2,213,1.0,1.0
3,3,214,1.0,1.0
3,4,215,1.0,1.0
3,5,208,1.0,1.0
3,6,209,1.0,1.0
3,7,210,1.0,1.0
4,0,212,1.0,1.0
4,1,213,1.0,1.0
4,2,214,1.0,1.0
4,3,215,1.0,1.0
4,4,208,1.0,1.0
4,5,209,1.0,1.0
4,6,210,1.0,1.0
4,7,211,1.0,1.0
5,0,213,1.0,1.0
5,1,214,1.0,1.0
5,2,215,1.0,1.0
5,3,208,1.0,1.0
5,4,209,1.0,1.0
5,5,210,1.0,1.0
5,6,211,1.0,1.0
5,7,212,1.0,1.0
6,0,214,1.0,1.0
6,1,215,1.0,1.0
6,2,208,1.0,1.0
6,3,209,1.0,1.0
6,4,210,1.0,1.0
6,5,211,1.0,1.0
6,6,212,1.0,1.0
6,7,213,1.0,1.0
7,0,215,1.0,1.0
7,1,208,1.0,1.0
7,2,209,1.0,1.0
7,3,210,1.0,1.0
7,4,211,1.0,1.0
7,5,212,1.0,1.0
7,6,213,1.0,1.0
7,7,214,1.0,1.0
0,0,216,1.0,1.0
0,1,217,1.0,1.0
0,2,218,1.0,1.0
0,3,219,1.0,1.0
0,4,220,1.0,1.0
0,5,221,1.0,1.0
0,6,222,1.0,1.0
0,7,223,1.0,1.0
1,0,217,1.0,1.0
1,1,218,1.0,1.0
1,2,219,1.0,1.0
1,3,220,1.0,1.0
1,4,221,1.0,1.0
1,5,222,1.0,1.0
1,6,223,1.0,1.0
1,7,216,1.0,1.0
2,0,218,1.0,1.0
2,1,219,1.0,1.0
2,2,220,1.0,1.0
2,3,221,1.0,1.0
2,4,222,1.0,1.0
2,5,223,1.0,1.0
2,6,216,1.0,1.0
2,7,217,1.0,1.0
3,0,219,1.0,1.0
3,1,220,1.0,1.0
3,2,221,1.0,1.0
3,3,222,1.0,1.0
3,4,223,1.0,1.0
3,5,216,1.0,1.0
3,6,217,1.0,1.0
3,7,218,1.0,1.0
4,0,220,1.0,1.0
4,1,221,1.0,1.0
4,2,222,1.0,1.0
4,3,223,1.0,1.0
4,4,216,1.0,1.0
4,5,217,1.0,1.0
4,6,218,1.0,1.0
4,7,219,1.0,1.0
5,0,221,1.0,1.0
5,1,222,1.0,1.0
5,2,223,1.0,1.0
5,3,216,1.0,1.0
5,4,217,1.0,1.0
5,5,218,1.0,1.0
5,6,219,1.0,1.0
5,7,220,1.0,1.0
6,0,222,1.0,1.0
6,1,223,1.0,1.0
6,2,216,1.0,1.0
6,3,217,1.0,1.0
6,4,218,1.0,1.0
6,5,219,1.0,1.0
6,6,220,1.0,1.0
6,7,221,1.0,1.0
7,0,223,1.0,1.0
7,1,216,1.0,1.0
7,2,217,1.0,1.0
7,3,218,1.0,1.0
7,4,219,1.0,1.0
7,5,220,1.0,1.0
7,6,221,1.0,1.0
7,7,222,1.0,1.0
0,0,224,1.0,1.0
0,1,225,1.0,1.0
0,2,226,1.0,1.0
0,3,227,1.0,1.0
0,4,228,1.0,1.0
0,5,229,1.0,1.0
0,6,230,1.0,1.0
0,7,231,1.0,1.0
1,0,225,1.0,1.0
1,1,226,1.0,1.0
1,2,227,1.0,1.0
1,3,228,1.0,1.0
1,4,229,1.0,1.0
1,5,230,1.0,1.0
1,6,231,1.0,1.0
1,7,224,1.0,1.0
2,0,226,1.0,1.0
2,1,227,1.0,1.0
2,2,228,1.0,1.0
2,3,229,1.0,1.0
2,4,230,1.0,1.0
2,5,231,1.0,1.0
2,6,224,1.0,1.0
2,7,225,1.0,1.0
3,0,227,1.0,1.0
3,1,228,1.0,1.0
3,2,229,1.0,1.0
3,3,230,1.0,1.0
3,4,231,1.0,1.0
3,5,224,1.0,1.0
3,6,225,1.0,1.0
3,7,226,1.0,1.0
4,0,228,1.0,1.0
4,1,229,1.0,1.0
4,2,230,1.0,1.0
4,3,231,1.0,1.0
4,4,224,1.0,1.0
4,5,225,1.0,1.0
4,6,226,1.0,1.0
4,7,227,1.0,1.0
5,0,229,1.0,1.0
5,1,230,1.0,1.0
5,2,231,1.0,1.0
5,3,224,1.0,1.0
5,4,225,1.0,1.0
5,5,226,1.0,1.0
5,6,227,1.0,1.0
5,7,228,1.0,1.0
6,0,230,1.0,1.0
6,1,231,1.0,1.0
6,2,224,1.0,1.0
6,3,225,1.0,1.0
6,4,226,1.0,1.0
6,5,227,1.0,1.0
6,6,228,1.0,1.0
6,7,229,1.0,1.0
7,0,231,1.0,1.0
7,1,224,1.0,1.0
7,2,225,1.0,1.0
7,3,226,1.0,1.0
7,4,227,1.0,1.0
7,5,228,1.0,1.0
7,6,229,1.0,1.0
7,7,230,1.0,1.0
0,0,232,1.0,1.0
0,1,233,1.0,1.0
0,2,234,1.0,1.0
0,3,235,1.0,1.0
0,4,236,1.0,1.0
0,5,237,1.0,1.0
0,6,238,1.0,1.0
0,7,239,1.0,1.0
1,0,233,1.0,1.0
1,1,234,1.0,1.0
1,2,235,1.0,1.0
1,3,236,1.0,1.0
1,4,237,1.0,1.0
1,5,238,1.0,1.0
1,6,239,1.0,1.0
1,7,232,1.0,1.0
2,0,234,1.0,1.0
2,1,235,1.0,1.0
2,2,236,1.0,1.0
2,3,237,1.0,1.0
2,4,238,1.0,1.0
2,5,239,1.0,1.0
2,6,232,1.0,1.0
2,7,233,1.0,1.0
3,0,235,1.0,1.0
3,1,236,1.0,1.0
3,2,237,1.0,1.0
3,3,238,1.0,1.0
3,4,239,1.0,1.0
3,5,232,1.0,1.0
3,6,233,1.0,1.0
3,7,234,1.0,1.0
4,0,236,1.0,1.0
4,1,237,1.0,1.0
4,2,238,1.0,1.0
4,3,239,1.0,1.0
4,4,232,1.0,1.0
4,5,233,1.0,1.0
4,6,234,1.0,1.0
4,7,235,1.0,1.0
5,0,237,1.0,1.0
5,1,238,1.0,1.0
5,2,239,1.0,1.0
5,3,232,1.0,1.0
5,4,233,1.0,1.0
5,5,234,1.0,1.0
5,6,235,1.0,1.0
5,7,236,1.0,1.0
6,0,238,1.0,1.0
6,1,239,1.0,1.0
6,2,232,1.0,1.0
6,3,233,1.0,1.0
6,4,234,1.0,1.0
6,5,235,1.0,1.0
6,6,236,1.0,1.0
6,7,237,1.0,1.0
7,0,239,1.0,1.0
7,1,232,1.0,1.0
7,2,233,1.0,1.0
7,3,234,1.0,1.0
7,4,235,1.0,1.0
7,5,236,1.0,1.0
7,6,237,1.0,1.0
7,7,238,1.0,1.0
0,0,240,1.0,1.0
0,1,241,1.0,1.0
0,2,242,1.0,1.0
0,3,243,1.0,1.0
0,4,244,1.0,1.0
0,5,245,1.0,1.0
0,6,246,1.0,1.0
0,7,247,1.0,1.0
1,0,241,1.0,1.0
1,1,242,1.0,1.0
1,2,243,1.0,1.0
1,3,244,1.0,1.0
1,4,245,1.0,1.0
1,5,246,1.0,1.0
1,6,247,1.0,1.0
1,7,240,1.0,1.0
2,0,242,1.0,1.0
2,1,243,1.0,1.0
2,2,244,1.0,1.0
2,3,245,1.0,1.0
2,4,246,1.0,1.0
2,5,247,1.0,1.0
2,6,240,1.0,1.0
2,7,241,1.0,1.0
3,0,243,1.0,1.0
3,1,244,1.0,1.0
3,2,245,1.0,1.0
3,3,246,1.0,1.0
3,4,247,1.0,1.0
3,5,240,1.0,1.0
3,6,241,1.0,1.0
3,7,242,1.0,1.0
4,0,244,1.0,1.0
4,1,245,1.0,1.0
4,2,246,1.0,1.0
4,3,247,1.0,1.0
4,4,240,1.0,1.0
4,5,241,1.0,1.0
4,6,242,1.0,1.0
4,7,243,1.0,1.0
5,0,245,1.0,1.0
5,1,246,1.0,1.0
5,2,247,1.0,1.0
5,3,240,1.0,1.0
5,4,241,1.0,1.0
5,5,242,1.0,1.0
5,6,243,1.0,1.0
5,7,244,1.0,1.0
6,0,246,1.0,1.0
6,1,247,1.0,1.0
6,2,240,1.0,1.0
6,3,241,1.0,1.0
6,4,242,1.0,1.0
6,5,243,1.0,1.0
6,6,244,1.0,1.0
6,7,245,1.0,1.0
7,0,247,1.0,1.0
7,1,240,1.0,1.0
7,2,241,1.0,1.0
7,3,242,1.0,1.0
7,4,243,1.0,1.0
7,5,244,1.0,1.0
7,6,245,1.0,1.0
7,7,246,1.0,1.0
0,0,248,1.0,1.0
0,1,249,1.0,1.0
0,2,250,1.0,1.0
0,3,251,1.0,1.0
0,4,252,1.0,1.0
0,5,253,1.0,1.0
0,6,254,1.0,1.0
0,7,255,1.0,1.0
